Xvirus Anti-Malware,"Protects your computer from spyware, adware, Trojans and other forms of malware, featuring safeguards for your files, system and network"
Anjav Antivirus,Protect your system against various cybernetic threats by relying on this antivirus application that provides you with several other useful tools
Smartsoft Anti-Malware Free,Protect your computer from malware or similar threats and make sure that nothing harmful makes its way into your system with this tool
Sunrise Antivirus,Protect your documents' integrity and enhance your computer's security by relying on this handy application that comes with multiple useful features
AVG Ultimate,"Powerful protection solution that monitors the security status of multiple computers and mobile devices, ensuring that none of them get infected"
GridinSoft Anti-Ransomware,"Prevent cryptolockers and various other types of ramsomware from encrypting your files, with the help of this lightweight security program"
STOPzilla AntiVirus,"Antivirus that supports quick, full or scheduled scans, real-time protection, anti-phishing and anti-spam modules, gaming mode, and automatic updates of virus definitions"
Kaspersky Endpoint Security for Business,"Malware protection for multiple computers within a business environment, enabling administrators to control everything from a centralized panel"
Protegent Total Security,A practical and straightforward software solution worth having when you surf online and need to get maximum protection from your antivirus application
Protegent Antivirus,"Safely guard your PC against all sorts of most advanced computer threats including viruses, trojans, spywares, worms and other malicious infections"
CrowdInspect,Detect malware that communicates over the network on your computer without significant efforts by turning to this handy application
Avira Exchange Security,"Solid antivirus security and anti-spam for Microsoft Exchange Server, providing a powerful protection engine and supporting multiple servers"
Watchdog Online Security Pro,"Antivirus engine with deep scan mode, real-time safeguard, keylogger and ID theft protection, all wrapped in an intuitive interface"
TrothAV Antivirus,Benefit from full protection against all sorts of threats with the help of this handy antivirus solution that should ensure optimal performance for your PC
COMODO Cleaning Essentials,Identify and remove malware and unsafe processes from your infected computers with just a few clicks using this freeware application
Symantec Endpoint Protection,"Powerful, reliable and accessible endpoint antivirus software solution that you can use on both virtual and physical computer systems"
ArcaVir Internet Security,Keep your computer protected and take advantage of a series of useful system utilities by relying on this comprehensive antivirus solution
Preventon Antivirus Premium,"An intuitive and reliable application that can not only remove malware, but also detect and block it before infecting one's computer"
CompuClever Antivirus Plus,Ensure high levels of protection for your computer using this powerful antivirus that also prevents you from experiencing performance hiccups
Kaspersky Internet Security - Multi�CDevice,"An efficient package for protecting not only your Windows and Macintosh computer against malware infections, but also your Android devices"
Norton Security with Backup,"Keep your mailbox free of unwanted, dangerous and fraudulent emails, scan your computer and remove potentially dangerous files, increase productivity and performance, back up everything to a safe place"
Panda Cloud Cleaner,An advanced malware removal tool based on Collective Intelligence (scanning in-the-cloud) that detects and removes threats from your computer
Trend Micro RootkitBuster,"Quickly scan and remove rookits from files, Master Boot Sectors, services and kernel code patches, and examine log details using this portable app"
Microsoft Security Essentials,"The official, free antivirus solution from Microsoft for Windows 7 and Vista computers, which provides basic protection against malware"
OSHI Defender,"Uses cloud-based scanning to check your Windows startup, browser addons, DNS servers, and Hosts file for any suspicious activity and fix issues"
AVG Antivirus,"Award winning antivirus that detects and stops viruses, threats and malware, also including new privacy features to keep your data private"
Zillya! Scanner,"Remove viruses, Trojans, worms and spyware from infected computers using this portable application that features three scanning modes"
Real Protect,"A security tool that focuses on behavioral detection, monitoring your computer for any activity that might seem suspicious and end up in a malware infection"
Padvish EPS,"Ensure that your computer stays as far away from virusez, malware, adware and other types of threatening elements with the help of this antivirus solution"
Hero Cloud Antivirus,"Scan your computer for malware and detect unwanted components that need to be removed, with the help of this lightweight program"
Malwarebytes Breach Remediation,"Anti-malware solution created for the business environment that scans local and remote workstations, allowing the quick removal of infected files"
USB Defender,Protect your PC from potentially malicious content which can run from a USB drive by having the Autorun.ini file blocked thanks to this application
AKick Total Security,"Keep malware at bay, block network attacks and dangerous content, clear unwanted files and more, with this versatile application"
AKick Antivirus,"Scan your computer for harmful malware and secure it against new threats using a real-time protection engine, with this straightforward antivirus program"
Avira Server Security,"A security software solution for Windows servers, ensuring prompt malware detection and virus removal, with low impact on system resources"
Security Release ISO Image,DVD5 ISO image file intended for administrators containing the security updates for Microsoft Windows released through Windows Updates
TrojanHunter,"A malware scanner that detects malicious files, trojans, spyware, adware and dialers, aiming to keep your computer free from infections"
ADinf32,"Protect your files, scan hard drives to find and remove viruses, analyze results of a system failure, make sure documents are safe and more"
Anvi Smart Defender,"Security software solution made to block malware, spyware and hackers in order to safeguard PCs, featuring a real-time guard and on-demand scans"
ANLAV Antivirus,"Secure your computer against virus infections and remove malicious software, with this lightweight and fully portable application"
SpyDLLRemover,Analyze running processes on your computer and detect the ones that betray the presence of spyware components with the help of this application
Cracklock,Protect your computer from the 30th-day virus
VIPRE Business Premium,"Seamlessly protect the devices in the enterprise environment from malware, spyware, and phishing via dedicated agents and security policies"
Ashampoo Anti-Virus,"Keep your computer malware-free, as well as functioning at top performance, by using this reliable and user-friendly security solution"
Viracure,Protect your computer against malicious attacks from the web or from devices that you connect to your computer using this software solution
VIPRE Internet Security Pro,"A comprehensive security application that actively monitors your computer to identify threats before they harm your data, providing spam filtering and behavioral analysis"
VIPRE Internet Security,"Antivirus and firewall protection that can protect your PC against all kinds of threats, including viruses, spyware, spam, all without impact on the system's performance"
Vba32 AntiRootkit,"A tool designed for detecting and neutralizing rootkits, programs that subvert control of an operating system from its legitimate operators"
Spentura Smart Security Free,"Protect your computer against local and online threats, delete junk files, clean your registry and more, with this versatile application"
Malwarebytes Chameleon,"A handy tool for users whose computer is already infected, enabling them to launch Malwarebytes Anti-Malware, even if it is blocked by viruses"
AVG Email Server Edition,"Security solution for email servers with support for various email clients and server operating system, advanced filter customization options, network security tool, and more"
VenkaSure Antivirus Internet Security,"Protect your computer against the numerous viruses, malware and other threats lurking on the Internet, while still navigating safely and securely on the web"
VenkaSure Total Security +,"Secure your computer against a broad range of threats, block dangerous websites and monitor network activity, with this powerful software solution"
UnDLL,"Lightweight and portable tool that enables users to eliminate the infected DLLs, which are often used as components of many types of malware"
HanAVI Antivirus,Detect and remove threats from your computer by relying on this antivirus application that comes with a user-friendly interface and various useful functions
Immunos,Scan hard drives or specific directories for infected files and keep your virus database up-to-date by using this intuitive antivirus solution
TrustPort Antivirus for Small Business Server,"Antivirus solution for small-to-medium companies, featuring multiple scan modes, a real-time guard, quarantine, logs, application inspector, web filtering, and more"
Baidu Antivirus,"An intuitive antivirus program that provides real-time monitoring protection against malware, spyware, and other threats, as well as USB and web browser protection"
ProtectU,"Protect your computer against malware components by checking it against various threats with this lightweight, reliable application"
Kompas Antivirus,An efficient and easy to use antivirus that can protect your PC from various types of malware and remove any detected items from your system
Vba32 Check,A useful package that contains a small set of efficient tools capable of assisting your in detecting and curing virus infections
Vba32 Rescue,Restore your computer to a virus-free state with the help of this useful piece of software that comes packaged as a bootable ISO image
Inpag Antivirus,An efficient and simple to use antivirus that helps you protect your computer against online threats and detect if viruses have infected your system
Padvish Antivirus - Home Edition,Keep your computer protected at all times by relying on this antivirus software solution that features a user-friendly interface
AVZ Antiviral Toolkit,"Easily get rid of various types of malware and adware with this accessible, easy-to-use and reliable malware removal application"
DWS Antivirus,"Security solution that promises to keep your computer safe from outside attacks and different kinds of threats, protecting your personal data and files"
Agnitum Outpost Antivirus Pro,"Security application with antivirus and anti-spyware engines, real-time protection, web and application control, quarantine manager, event viewer, and more"
Outpost Security Suite Pro,"A software application that proactively protects users against a variety of threats such as malware, hackers, spyware and keyloggers"
Trend Micro HouseCall,"A straightforward and reliable security solution that helps you to identify and remove malware from your computer, increasing PC performance"
RRAV Antivirus Plus,"Protect your computer against viruses, Trojans, malware and other types of threats with this user-friendly and lightweight software solution"
Defense Platform SHINOBI,Protect your computer effortlessly by defining a whitelist of trusted processes and preventing all other software from executing
Total Defense Internet Security Suite,"A protection suite that comprises anti-virus, anti-spyware and anti-phishing engines, a personal firewall and a parental control module"
Total Defense Anti-Virus,"Enhanced protection against viruses, spyware, trojan horses and other malware and threats, thanks to this intuitive antivirus application"
PCKeeper Antivirus PRO,"A reliable software that offers high protection against viruses and other malicious content, by scanning your system and offering real time security"
PCKeeper,"A piece of software that offers you cleaning, security, optimization and assistance features in order to help you get the best out of your computer"
Satak Malware Buster,Protect your computer against any form of malware by running complete system scans or by creating custom scan schedules with this simple security application
McAfee VirusScan,"Now replaced with richer antivirus products of different versions from developer McAfee, VirusScan used to provide PC protection against viruses, spyware and adware"
Digital Patrol,Locate all types of known malware and permanently delete them from your system with the help with this simple trojan removal tool
Spyware Process Detector,"A compact and straightforward application that allows users to view the running processes, detect if they contain spyware or malware, and delete the selected ones"
Kaspersky Anti-Virus for Windows Server Enterprise Edition,"The product was specifically designed to offer protection for high-performance corporate, Microsoft Windows servers that experience heavy loads"
Norman Security Suite,"An application designed to provide users with protection against inappropriate online content, rootkits and other hostile activity"
Faronics Anti-Virus,A powerful and straightforward software solution that offers users advanced security with active protection in real time and ensures their machines are protected by the latest security updates without setting up maintenance periods
ELCOR Anti-Virus,Keep your computer protected from viruses and perform regular scans to find any infected files with the help of this application
AhnLab V3 Internet Security,"Protect your system against local and online security threads, optimize your computer and permanently erase files, with this intuitive application"
XANA Evolution Antivirus,Scan your computer in search of harmful malware components and take advantage of a plethora of other useful features by relying on this lightweight security tool
Lynx VirusScan,"A basic virus scanning solution for your PC that comes with intuitive and easy to use tools, making computer protection a simple task"
Ainvo Antivirus,Scan and protect your computer and personal files from any malicious threats with the help of this simple and easy to use application
Bitdefender Client Security,"Remotely deploy and manage antivirus apps on other computers from a centralized machine, create network policies, tasks and reports, and more"
nProtect Anti-Virus / Spyware,"Anti-malware tool to protect your PC from viruses, spyware, worms, hack tools and others, featuring a real-time guard, cloud scanning, APT and MBR support"
DefenseWall,"Protect your computer from Internet threats through silent, automatic monitoring and infection prevention, but also manual configuration of rules"
"Protea AntiVirus Tools, ClamAV","Scans and cleans automatically message body, attached files, etc"
Windows Vulnerability Scanner,Checks the system for Windows vulnerabilities and risky areas that can create gateways for cyber criminals to attack and steal data
"Protea AntiVirus Tools, Avast",Provides virus protection for Lotus Domino
"Protea AntiVirus Tools, Quick Heal",An easy to use antivirus tool for Lotus Notes/Domino
Exedb Anti Malware Scanner,"You can use this efficient and intuitive application to perform security checks of your computer, to ensure your files and programs are risk-free"
AVG File Server Edition,Keep your business moving with this file server protector
Trend Micro Deep Security,"A robust server security platform that comes with anti-malware, firewall, application control and activity log inspection capabilities"
Norman Malware Cleaner,"On-demand scanner that detects and removes popular forms of malware, which does not require installation and can be run from a pen drive"
BitDefender Rescue CD,Scan and clean your computer before your OS starts using a powerful environment especially designed to ensure the PC is clean of malware
Cert Total Protection,"This user-friendly program can secure your computer against malware threats, while also cleaning your system of junk files and repairing registry problems"
Sentinel,Keep an eye on changes that occur to registries or application to prevent malicious infiltrations and system damage with this powerful little utility
ShiguadAv Antivirus,A simple to use and fast system security tool that allows you to ensure the safety of your computer by offering you virus scanning capabilities
F-Secure Rescue CD,"A handy utility that can scan your computer before booting, so as to detect and remove malicious files that prevent it from starting"
F-Secure Anti-Virus for Workstations,An application designed to provide users with the possibility to protect laptops and desktops against viruses and malicious code in real-time
F-Secure Client Security,A software solution that was especially designed in order to provide a strong layer of security for workstations and laptops as well
Kaspersky Total Business Security,"A suite of programs designed to provide multi-layer protection for workstations, mobile devices, file servers, and mail servers within a corporate environment."
Trend Micro Premium Security,"A powerful security application that can protect your computer from malicious apps, but which can also be used to ensure a safe Internet navigation"
SpyWishDefender!,"A reliable application dedicated to protecting your computer against a series of common viruses and threats, by scanning the system and cleaning infections"
Anvi Web Firewall,"A simple to use application dedicated to protecting your website against threats, in particular Web Shell Trojans, SQL Injection or CC Attack"
Tiranium Internet Security,"A reliable and user-friendly software solution that protects your computer against a wide range of malware threats, while also blocking suspicious connections"
Sophos Endpoint Security and Control (formerly Sophos Anti-Virus),"Entry-level antivirus, encryption and application control for small businesses"
Protector Plus Antivirus Software,An easy-to-use and useful antivirus software that was specially designed to protect your personal computer from various types of threats
RRAV Antivirus,A simple and user-friendly application functioning as a compute protection solution that aims to defend your computer of viruses and other forms of malware
herdProtect,A reliable and user-friendly application that enables you to thoroughly scan your computer and detect malware that your antivirus app might have missed
KYROL Internet Security,Use this simple and handy application to protect your computer against threats that could infect your computer when browsing the web
AVANSI Antivirus,An antivirus product whose main purpose is to detect and remove malware from any system using daily virus database updates in order to locate threats
Pika Purger,A handy and intuitive application that allows you to instantly secure and protect your computer from any malware threats and virus attacks
Clam Sentinel,Non-intrusive antivirus tool that monitors and verifies the legitimacy of changes occurring on the system by relying on ClamWin's virus signature database
VundoFix,"Small-sized and portable app designed to remove the Virtumonde infections from known hiding areas and custom files, with minimal user assistance"
