Activity Monitor,"Monitors multiple remote computers at the same time, logging keystrokes, opened programs, visited websites, as well as sent and received email messages"
Total Network Inventory,"Gather information about all computers in a network (e.g. system, CPU, video info, storage details, network, peripheral devices) and build a detailed report"
AIDA64 Network Audit,"A powerful and comprehensive auditing tools that can help network administrators to collect information, allowing for an efficient monitoring of the resources"
WiFi Manager,"Manage the wireless network connections in your range, view valuable information, and connect to any preferred access point using this tool"
XenArmor Social Media Blocker,Block your system form accessing any of the worlds most well-known social media platforms with the help of this neat and easy-to-use app
ActiveXperts Network Monitor,"Monitor servers, workstations, devices and applications in your network and get instant notifications in case a component fails to respond"
RouterPassView,Lightweight and portable application that helps users quickly recover passwords from router configuration files if backups exist
Network Notepad,"Design network diagrams using various predefined objects, insert custom text, as well as print and save the diagrams to BMP, GIF or PNG file format"
BozTeck VENM Remote Desktop Manager,A powerful application that was designed in order to provide you with a means of remotely managing your workstations and servers
WinSSHTerm,Simple-to-use GUI for PuTTY or KiTTY that makes it easier to manage multiple SSH sessions and offers support for file transfers and X applications
SmartCode VNC Manager Standard Edition,A powerful and comprehensive remote administration and monitoring software solution tailored to meet the needs of any network administrator
SmartCode VNC Manager Enterprise Edition,"Reliable and complete remote administration, network management and monitoring software that offers support for a large variety of tools"
JDisc Discovery,"Perform numerous scans on your network, discover connected devices and organize the information you retrieve in an efficient manner"
JDisc Discovery Professional Edition,"Perform various network scans, discover and identify devices that are connected to it and organize the output information according to your needs"
Network Asset Tracker Pro,Network inventory solution that provides in-depth information about your LAN computers and works without special agents remotely installed
SoftPerfect Switch Port Mapper,Analyze and identify the computers connected to each switch port and find out which ports are available with this handy and reliable software solution
Suricata,Intrusion detection and prevention system (IDS/IPS) that can be installed on network hardware to alert against attempts to penetrate security
IP-MAC Scanner,"A straightforward application designed for IP and MAC scanning, providing users with network monitoring and connection analysis capabilities"
10-Strike LANState Pro,Easily monitor your LAN connected PCs and devices with this capable application that features map and diagram views together with various statistics tools
Managed Switch Port Mapping Tool,A useful network management application that is especially created to find and identify devices that are attached to network switch ports
CommView for WiFi,A program for capturing traffic on 802.11a / b / g / n networks alongside some powerful features regarding packets as well as nodes
AdRem NetCrunch,"Network mapping, monitoring, alerting and reporting software application wrapped in a comfortable and user-friendly interface, dedicated to power PC users"
10-Strike LANState,"Scan your network, find hosts, place them on a network diagram, and monitor their state visually within minutes using this utility"
AggreGate,"IP network management, monitoring and device supervision solutions for enterprise servers, in a comprehensive application bundle"
KiTTY,"This application is a fork from version 0.67 of the PuTTY SSH/ Telnet client, providing users with additional features and important enhancements"
LOGINventory,A useful tool designed to query and catalog all of the information regarding the hardware and software available on your computer and on your network
Spiceworks Desktop,"Manage your software and hardware components, as well as patches on your network with the help of this advanced, web-based application"
Stunnel,"Simple utility that can add SSL functionality to inetd daemons like POP2, POP3, and IMAP servers or standalone ones (NNTP, SMTP and HTTP)"
10-Strike Network Diagram,"Well-rounded tool which comes bundled with a long list of templates, enables you to create network diagrams and save them to a file"
Intel PROSet/Wireless WiFi Software,"Manage wireless connections and devices easier, create hotspots and conduct testing routines using this toolkit for Windows 10, 8.1 and 7"
Nmap,Lightweight CLI-based utility that makes uses of raw IP packets in novel ways to determine what hosts are available on the network
Zenmap,"You can easily track the network activity, as well as the traffic on a specific website, based on the available hosts, with this application"
Homedale,"An intuitive and portable application that helps users monitor the signal strength of multiple WLAN access points, and view the information graphically represented"
IT Asset Tool,"Perform an advanced hardware and software inventory for all the PCs connected to a network, with this straightforward application"
Slitheris Network Discovery,A reliable network monitoring application that can retrieve detailed information about all the workstations and devices in your network
NetSetMan,Network settings manager that lets you create up to six different network profiles and easily switch through them from the system tray
IPSentry Network Monitoring Suite,Comprehensive suite of utilities that can help administrators monitor hardware and software components in a network in order to maintain it in top shape
Sync Breeze Enterprise,"Network client for Sync Breeze Server that lets you synchronize files across multiple locations on computers via LAN, backed by a task scheduler and custom commands"
PRTG Network Monitor,Monitor your network traffic with a powerful program that allows you to stay in touch with important LAN or WAN statistics by using a web-based interface
Network Monitor,"An application designed to provide users with network monitoring capabilities from a single, comprehensive graphical user interface"
Apache Syncope,Free and open-source digital identity management system that facilitates access to its components and settings via a web-based interface
Kickdrive Zero,Configure and test CAN and CANopen bus networks using this tiny and portable app which includes approachable options and settings
Advanced IP Scanner,Fast and easy-to-use IP scanner that lets you create your own favorite list for easier network management and allows you to connect to other PCs using Radmin
QuickWho,"Get information about a particular website or IP address by using the Whois function, all thanks to this intuitive graphical interface"
MiTeC Network Scanner,"Keep a close eye on the network you are administrating with the help of this feature-packed and easy to use multi-threaded IP, NetBIOS and SNMP scanning tool"
SoftPerfect Connection Emulator,Versatile testing environment that can emulate various network connections in order to assess the functionality of network applications under different conditions
Unbound,Resolve the DNS caches and make sure you no longer access malicious websites filled with ads and other threats when attempting to access the Internet
HomeNet Manager,"Clean application which enables you to easily manage your network connection, as well as analyze and gather information pertaining it"
ZOC Terminal,Transfer information via Secure Shell or Telnet and establish multiple host connections simultaneously using this powerful application
Advanced Host Monitor,"A fully-featured application that comprises a wide range of network tests (e.g. Ping, email, web) and several alert modes (warning messages, email notifications)"
Syslog Center,Keep track of the events that are happening over the network you are administering and receive automatic pop alerts of critical task with this app
OsMonitor Monitoring Software,"Monitor the PC activities of your employees, including running or installed programs, Internet browsing habits and chat conversations"
Termite,A lightweight and easy to handle RS232 terminal that aims to provide you with a simple means of sending text messages using serial communication
CurrPorts,"Displays a complete list of ports that are currently opened, alongside detailed information regarding the applications that uses them"
WhatsApp Blocker,Avoid procrastination and improve your productivity at work with the help of this easy-to-use and extremely helpful software application
Hardware Inspector,Inventory tracking solution for corporate and networks IT infrastructure that keeps track of expendables issued to and from the storage place
IP-Tools Lite,Learn everything there is to know about your computer and the network configuration so you can manage them better using this comprehensive toolkit
Get IP and Host,"Obtain the IP address from a host or the other way round, with the help of this lightweight and straightforward piece of softwarwe"
IP-Tools,"All-in-one TCP/IP-related toolkit that shows information about your computer and the network configuration, also providing advanced network management tools"
TCP COM Bridge,"Capture data from a COM port and share, split, redirect or expose the port to an Ethernet address by creating a bridge using this app"
MyConnection Server,A reliable utility that delivers a broad range of support managed automated and user initiated self-help connection testing and monitoring services
EMCO WakeOnLan Free,Power up computers with one click by sending WOL packets to other workstations in the same network with the help of this easy-to-use tool
EMCO WakeOnLan Professional,"Turn on multiple computers on your network automatically, by sending WOL packets on a specific schedule, with this intuitive program"
Network LookOut Administrator Pro,An application designed to monitor activity on computers connected to a network and provide multiple control options and functions
TMeter,"Advanced network traffic monitor that lets you manage network interfaces, filters, rules, users and groups, view graphs, generate reports, and more"
Advanced NMEA Data Logger,"This simple, yet reliable application can provide you with real-time activity logs from various sources, such as IP addresses or COM devices"
TCP Over HTTP Tunnel,A HTTP tunneling solution that allows advanced users to manipulate requests and responses in such a way that they bypass proxy and firewall restrictions
WifiChannelMonitor,"A Wi-Fi traffic capturing application that enables you to view a list of all the access points, the connected clients and their identification information"
Active Directory Change Tracker,"Intuitive program that helps you monitor Active Directory configuration, export reports to HTML, CSV or XLSX file format, search for specific changes, and enable email notifications"
ThorroldFox IP Monitor,A lightweight and comprehensive software solution that you can easily use to keep track of any changes that your IP address undertakes
Whois View for Windows 10/8.1,A simple-to-configure program for Windows 8 that helps you perform WHOIS operations for getting information about a domain based on its name
What's IP for Windows 10/8.1,"View detailed information about your network interfaces, including adapter type, IPv4 and IPv6 addresses, authentication and encryption mode"
NEWT Professional,"A network inventory scanner specially designed for users who want to browse the network, as well as switch between scanning and discovery modes"
Tuxler,Change your real IP address by choosing between different IP locations from all over the world and automatically alter the IP address at a custom number of minutes
CommView Remote Agent for WiFi,"Monitor WLAN traffic on your machine from any remote computer that has CommView for WiFi installed, with this lightweight application"
IpSharkk,Effortlessly change your IP address with the help of this lightweight piece of software that lets you choose from a multitude of servers
TamoGraph Site Survey,An application that you can use to generate detailed maps of a wireless network's signal strength enabling you to see where it needs improvement
Computer Geek's Calculator,"Perform network address calculations, as well as other math-related operations with the help of this efficient and feature-rich utility"
PTP Track Hound,"Capture, visualize and analyze PTP (Precision Time Protocol) network traffic with the help of this well-thought-out piece of software"
Network Notepad Professional Edition,"Straightforward and simple-to-use application that enables you to build network diagrams, save them to the hard drive and print them"
Kramer Network,"A comprehensive software solution that enables you to remotely configure, route, control and manage Kramer Pro -AV devices over a network"
PingPlotter Free,"Trace the route between you and a target address, in order to diagnose latency and packet loss issues, with this simple and intuitive tool"
PingPlotter Standard,You can trace graphical and statistical representations of your ping in order to identify the source of slow web performances on your PC
PingPlotter Pro,"Monitor and troubleshoot your networks, gather information about remote hosts, track latency, packet loss and others, with this useful tool."
iReasoning MIB Browser Enterprise,A useful application that was especially created in order to support network admins in their handling of management information bases
iReasoning MIB Browser,A powerful and easy-to-use application worth having when you need to manage multiple SNMP devices and monitor network traffic with ease
iReasoning MIB Browser Professional,"Advanced program that helps network administrators manage SNMP network devices and applications with the aid of a built-in trap receiver for sending and processing SNMP traps, MID table view mode, device snapshots, graphs, ping and traceroute tools"
MIB Browser,"Analyze SNMP protocols for your network connection to view MIB definitions, notes, and status, with this practical, lightweight application"
SoftPerfect Network Scanner,"A multithreaded IP, SNMP, NetBIOS scanner that can detect hidden shares on a LAN, aiming to provide a reliable security tool for all network administrators"
WifiHistoryView,"Extracts information about the current and past wireless network connections of your computer, displaying a complete list you can export"
Data Usage for Windows 10/8.1,"Collect detailed network traffic reports with the aid of graphs, pie charts, and statistics provided by this app that helps you correlate all this info with your Internet bill"
Xshell Free,"Powerful SSH, TELNET, SFTP, RLOGIN and SERIAL terminal emulator with strong security features, emulation customization, script support, and more"
ScanEngine Explorer,"Scan the network and remotely monitor various processes, websites or devices that are connected to the Internet, with this simple tool"
Xshell,"A powerful SSH, TELNET and RLOGIN terminal emulator for connecting to any remote workstation in order to perform various maintenance operations"
NetProxy,"Listens to a port of IPv4 or IPv6 HTTP and binary connections, and allows you to tunnel data and redirect the traffic to another network location"
Hide Mia Cloud VPN,A straightforward and easy to use application which enables you to quickly change your IP address to one of several available options
Wireless Network Watcher,"Simple, easy-to-use and lightweight software application that allows you to scan your network and view all the connected devices"
LanSpy,"Network security scanner that can provide you with extensive information about networked computers, packing a wide range of tools within an intuitive UI"
NetworkActiv AUTAPF,Configure the TCP and UDP ports forwarding on your computer with the help of this comprehensive and professional software solution
Asoftis IP Changer,"Change your computer's IP address to hide your real identity while navigating online, and thus protect your privacy during browsing sessions"
NoMachine,Connect to other computers remotely and control the target workstation as if you were in front of it with this intuitive application
EMCO Network Software Scanner,"Collects a list of installed applications from Windows PCs found on a network, together with their version and other relevant information"
LoriotPro,"An advanced and efficient piece of software designed to help you monitor and manage routers, servers, switches and other various network components"
Wifinian,"View all wireless LAN profiles saved on your system and connect or disconnect from networks based on signal strength, with this small, open-source utility"
Acrylic Wi-Fi HeatMaps,Create and update wireless network heatmap to measure the Wi-Fi signal throughout your establishment using this software application
Zabbix,An open source solution for monitoring network resources that also provides database management and graphical data representation
FBENCH,A reliable network testing and performance assessment utility that enables you to run data receiving and sending tests for both TCP and UDP connections
NamicSoft Scan Report Assistant,"Reads Nessus scan reports, displaying the content in an organized table and enables you to convert them to a Word or an Excel document"
LanTopolog,"A simple-to-use application that helps users analyse network connectivity issues, while offering support for email and sound notifications"
WakeMeOnLan,A versatile and reliable software utility that enables you to turn on one or more computers remotely by sending Wake-on-LAN (WOL) packets
Acrylic Wi-Fi Professional,This comprehensive and reliable application enables Wireless network analysts to monitor occurring connections and data transmission speeds
PSIsniff,A user-friendly and efficient application that can scan your computer for network adapters and analyze the connections in your LAN
Atomic Whois Explorer,"Intuitive and fast tool developed to help you process WHOIS database automatically, get info about email addresses, phone and fax numbers, and other details, as well as export data to DOC or XLS file format"
TamoSoft Throughput Test,A comprehensive and easy to use server and client application that can test the performance of your network connection in real time
EMCO Remote Installer Free,"Get thorough lists of applications installed on remote computers with the possibility to repair them, or even install new ones from a distance"
EMCO Remote Installer Professional,"Install, uninstall or repair applications remotely on computers in your network and keep track of deployed software using this professional tool"
NetResident,Efficiently monitor network activity of individual or multiple PCs with this application that offers deep packet inspection and customizable alerts
10-Strike Network Monitor Pro,Monitor distributed and remote networks to make sure everything is working in the expected parameters with this software solution
10-Strike Network Monitor,"Clear-cut application which enables you to easily monitor your network servers and switches, as well as all other network devices"
NetworkTrafficView,A comprehensive and practical network monitoring application that provides you with the necessary tools to create detailed HTML reports about data traffic
ELM Enterprise Manager,"Real-time monitoring of servers and event logs, surveillance of network workstations, devices and firewalls, with integrated alerting system"
Permission Analyzer,Get the access rights per user or user group and enhance the network security by editing permissions in the network via this tool
Colasoft Capsa Free,Straightforward application which enables you to analyze your network and easily obtain information for troubleshooting and monitoring
Colasoft Capsa Enterprise,"Detect network bottleneck and bandwidth use, identify network vulnerabilities and solve possible problems in one's network with this app"
LAN Speed Test,Test the speed of your Local Area Network with the minimum amount of fuss by relying on this simplistic yet very efficient piece of software
NovAtel Connect,Conveniently access the numerous features of your NovAtel receiver faster without having to rely on a terminal emulator using this application
Viscosity,An efficient and reliable OpenVPN client that provides you with a rich interface for managing multiple virtual private network connections
WifiInfoView,This is a reliable and versatile utility whose main purpose is to display information about wireless networks such as MAC address and signal quality
FOCA,Test various websites and extract metadata and other hidden bits of information in the documents you find by turning to this app
Virtual Router Plus,Use your computer as a method to connect other WiFi enabled devices to the Internet with the help of this easy to use application
Bennett,A reliable and intuitive software application that can help you track the signal strength of your Bluetooth devices detected by the PC
TracerPlus Connect,"Share mobile data with other TracerPlus Desktop users, so that you can work in tandem with your colleagues and team members to create mobile apps"
SecureCRT,"Provides terminal emulation for computing professionals, raising productivity with advanced session management and a host of ways to save time and streamline repetitive tasks"
Colasoft Capsa Standard,Keep your wired network in tiptop shape and as safe as possible with the help of this effective packet sniffer/network analyzer and troubleshooter
BlindScanner,"Scan documents using remote devices connected to other computers on the same network, with the help of this nifty software solution"
ARPMiner,Manage your Internet connection and share it with other users by turning to this lightweight application that features several relevant features
NTP Plotter,An efficient and reliable software utility that can help you produce graphs of offset and frequency errors from the NTPD loopstats
NetworkCountersWatch,Collect various info about your download and upload speeds and other aspects related to any network interface by resorting to the counters included in this app
MagiWOL,"You can easily wake the selected computers from the local network, by providing their MAC address and configuring the connection in this tool"
ProxyUnsetter,"Detect changes to the system proxy and ensure they are reverted instantly, with this small, open-source tool that runs in the system tray"
NetBalancer,"Monitor and analyze the traffic of your network adapters, then define rules or priorities for a better control of the Internet connection"
IPInfoOffline,"Lightweight and portable software application that displays country information about IP addresses, catering to all kinds of users"
PMU Connection Tester,A handy and straightforward application that allows you to monitor the data streams received from synchrophasor measurement devices
GFI LanGuard,"A tool dedicated to network vulnerability scanning, patch management and auditing thus reducing the time required to patch machines on your network"
EMCO Ping Monitor Enterprise,"A host monitoring application that can keep an eye on multiple hosts, analyze the connection quality, and generate charts and reports"
IP Hider,Clean all traces of your online activity and ensure third parties that may harm or use inadvertently information do not track you with this tool
http-ping,A simple and efficient command-line application that can easily ping a preferred URL address and display relevant statistics about its status
PortExpert,Monitor the currently running programs which require access to the Internet via HTTP or TCP and find out information about running processes
Network Alarmer,Monitor your network devices with this effective application that allows you to set up email or phone alarms when devices are unresponsive
EMCO Ping Monitor Professional,"Monitor connections to network hosts and generate reports about response time, activity status or ping statistics with this accurate application"
EMCO Ping Monitor Free,"Monitors connections to network hosts and sends notifications via email whenever lost or restore events are detected, so you can take action"
DynDNS Service,Automatically update your computer's public IP address at your domain provider and update the information for multiple domains at different DynDNS providers at the same time
Network Inventory Advisor,This useful application allows you to gather information from the network in order to generate reports about the detected programs and hardware
I2P,Accessible and powerful web-based anonymous network that allows identity-sensitive applications to communicate in a safe environment
Connectify Hotspot,Create a WiFi hotspot with ease featuring a wide array of settings for connection sharing as well as connection security with support fro WEP and WPA2
Easy-IP,"Powerful and automated IP address management and monitoring features wrapped up in a clean web UI, ideal for creating and maintaining an inventory of network devices"
NETGEAR Genie,"An application that monitors your network, sets up restrictions for certain websites, helps you configure your router and much more"
IO Ninja,"Easily monitor and analyze arbitrary I/O operations in the local network, through the means of the supported protocols TCP, UDP, SSH"
SysTools Network Switch,Simple-to-use app that allows you to create multiple network configurations and seamlessly switch through them from the system tray
SNMP Data Logger,"View information pertaining to your network by using SNMP protocol with this clear-cut tool, as well as backup configurations, create alerts and view stats"
SoftPerfect WiFi Guard,"Scans the wireless network for any new connected devices that could possible belong to an intruder, providing you with a complete list of participants"
vmPing,"Ping multiple addresses and view the status of various hosts in a modern GUI, with this intuitive application that also includes a traceroute utility"
netcut,"netcut automatically scans your network and retrieves information on the connected machines, with dedicated tools to find a specific IP."
Internet Connection Notification,"Unobtrusive program worth having when you need to check out if your Internet connection is alive at a preset or custom time, while offering support for sound notifications and night mode (sounds are silent)"
Wireless Wizard,"Scan for wireless networks and improve their performance, monitor the spectrum analyzer, and perform bandwidth tests using this practical app"
MyArp,"Effortlessly access the ARP cache to view information about devices connected to your computer, including local and MAC addresses"
Geo Router,Manage incoming traffic better by handling it from different servers that account for distinct geographic regions using this software solution
Tether Check,View the real strength of your Internet signal by using this system tray application that displays alerts whenever the signal is lost
Multi Port Forwarder,Perform TCP/UDP port forwarding and reflection without the need of special skills of additional hardware with this simple application
Virtual Ethernet Switch,"Generate a customizable Virtual Ethernet Switch that allows you to adjust various parameters by relying on this lightweight, yet useful application"
IsItUp,"Monitors servers, IP devices, websites and email and displays alerts in case of status change, which comes in handy to all network administrators"
NetSim,A powerful network simulation application designed to help you build simple to complex network structures and analyze their efficiency
SSLCertScanner,"Identify SSL certificates across the network remotely, view and export reports quickly using this intuitive app which does not require experience"
TraceRouteOK,A small and easy to work with application that enables network administrators and regular users to trace the path that packets follow over the Internet or the LAN
IPNetInfo,"Allows you to get information about IP addresses, including the country of origin, the owner name, the phone number, email address, and more"
Bitvise SSH Client,"Speedy SSH client wrapped in a GUI, featuring an integrated FTP-to-SFTP bridge and support for TCP/IP tunneling, restarted transfers, directory listing, and more"
Steel Network Inventory,Scan your network for connected devices in order to get details regarding hardware and software components and receive alerts upon changes
10-Strike Connection Monitor,Monitor and log other peoples' access to documents you have shared on a network with the help of this user-friendly and useful app
10-Strike Connection Monitor Pro,"An application that allows you to monitor network users that access your shared files, log their activity and send notifications in specific circumstances"
EasyNetMonitor,"Monitor specific addresses in your network by pinging them at regular intervals, receiving a notification whenever they fail to respond"
FirePlotter,This real-time session monitor for Cisco and FortiNet firewalls makes it easy for administrators to visualize their network's traffic
Lepide User Management (formerly Chily User Management),Effortlessly manage all local user accounts within a domain with the help of this intuitive and lightweight application software
EMCO Network Inventory Professional,"Powerful tool which enables you to scan your entire local area network and gather information about all the PCs connected, as well as generate reports"
EMCO Network Inventory Starter,Gather information pertaining to all computers in your network and export them to a file with the help of this straightforward application
EMCO Network Inventory Enterprise,Scans all the remote computers in your network and retrieves data on all the inventory assets without requiring client software installation
Lepide DC Monitor,Domain Controller monitoring has never been as easy and yet so thorough than with the help of this user-friendly software application
RecoveryFix Computer Monitor,"An application that provides users with the possibility to easily view, monitor, and record activities of multiple employees in a network"
TelCLI,"A lightweight and straightforward application that facilitates TELNET connections, allowing you to execute custom scripts via command line"
Simple MTU Test,This lightweight application allows you to test your connection in order to find the optimal size for the Maximum Transmission Unit
Iperf,"A tool to measure maximum TCP bandwidth, allowing the tuning of various parameters and UDP characteristics dedicated to advanced users"
WhoisThisDomain,Get accurate details and relevant information regarding any registered domain from WHOIS server with the help of this straightforward app
TekWiFi,A lightweight and easy to use to tool that enables you to connect to a wireless network and run a diagnosis of it and obtain various details
PortScan & Stuff,Scan and identify network devices as well as perform various speed tests over the Internet with selectable server list and Whois capabilities
Packet Sender,Send and receive network packets using TCP or UDP protocols to preferred IP addresses with the help of this lightweight application
CryptoTerm,"A terminal emulator, a FTP/SFTP client and a batch FTP client, all in a single package providing API functions and support for various protocols"
CloudViewNMS,"Advanced program that helps you remotely administer SNMP or TCP/IP devices, check out a geographical view of the entire network on a map, and configure alarms and email notifications"
Advanced PortChecker,Scan any IP address for open ports by resorting to this approachable piece of software that comes packed in a minimalist user interface
Hyena,"Manage your computer systems with ease, monitor drives, local groups, users, connections, services, and much more thanks to this powerful app"
Snort,"Network intrusion prevention and detection tool that can analyze traffic and sent packets in real time, notifying you about suspicious activity"
PortCheck,"A console-based application to check whether a certain TCP port is available or not, providing additional parameters that can customize the search"
WiScan,"Detects wireless networks and retrieves information about their configuration, access points, beacons, channels and signal strength"
Axence nVision,A proactive network and user monitoring application that can display the software and hardware inventory and allow remote controlling and data leakage protection
DNSQuerySniffer,"Lightweight, portable and easy-to-use software program that monitors DNS queries sent to your computer and lets you evaluate received information"
LANVisor,Remote desktop monitoring system for network administrators to better supervise the activity on multiple client computers simultaneously by taking screenshots
NoVirusThanks NetShareMon,"Find out more about the shared network resources, such as print queues, hidden shares or shared folders and identify potential issues via this tool"
IP-Info,Preview your local and external IP address as well as several information pertaining to your network using this lightweight program
Sysmalogic AD Report Builder,Effortlessly create comprehensive Active Directory reports and attributes with the help of this efficient and modern-looking utility
AggreGate SCADA/HMI,"Specialized software solution for monitoring and operating processes, production flows, machines and plants, suitable for multiple sectors"
Network Traffic Generator and Monitor,"Generate and monitor IP/ICMP/TCP/UDP traffic from clients to servers to stress test routers, servers and firewalls under extreme network loads"
Eric's TelNet98,"Telent/SSH client that supports Windows Sockets-based ANSI and SCO-ANSI compatible terminal emulation, Pv4 and IPv6, ANSI color, built-in file transfer, line-printer emulation, and session logging"
Ssh Tunnel Easy Portable,Create an encrypted SSH tunnel between your computer and SSH server host to allow Internet access to third-party apps and enhance their security
abylon WLAN-LIVE-SCANNER,Detect open and encrypted WLAN networks in your range and find hotspots that can ensure free access to the Internet using this simple network scanning tool
Constant Info Pro,Provide updates and important messages to one or more users in the same network and make sure it reaches them in real-time via this tool
Acrylic Wi-Fi Home,A complex and reliable program whose main purpose is to help you monitor the Wi-fi networks near you and add them to an inventory
DEKSI Network Administrator,"Network mapping, monitoring and administration software solution designed for users who want to create maps of their network and export network diagrams"
DEKSI Bandwidth Monitor,"A complex and reliable application that can help you monitor the network traffic from computers, servers, printers and other devices"
York,"Records network traffic to capture files, pictures, passwords and web sessions, enabling you to configure network adapter and logging settings"
BeeThink IP Blocker,"Block unwanted IP addresses based on IP blocklists, Black list and white list IPs. Run IP Blocker as a Windows service. Real-Time network activities monitoring."
Chanalyzer,A complex and reliable application that works as an USB spectrum analyzer that allows you to visualize and debug any Wi-Fi interferences or problems
ZOLA Remote Screenshot Taker,"A reliable application that enables you to connect to a remote desktop, then capture screenshots and monitor the user's activity"
NetSpot,"Collect, visualize and analyze WiFi-related information with this powerful application that provides you with a broad range of useful insight"
TCPDUMP,This simple application is a command-line network sniffer that lets you analyze traffic via the packages it captures from various adapters
TCP Client Server,"Simple network utility that provides a TCP connection between at least two machines in order to exchange message in order to test applications, network services or firewalls"
BPing,"An alternative to the ping command in Windows, which can send ""are you alive"" signals to a host and beep each time it gets a positive response"
Wake On Lan Tool 2,"Wake up computers in your local network by sending a WOL signal, manage multiple hosts, save settings, and more using this application"
XenArmor NetCertScanner,Be in full control of expired SSL certificates with the help of this lightweight application that can comes up with three different scanning methods for your network
Personal Network Monitor (PNetMon),A lightweight network monitoring utility that detects the connections made by software installed on your computer and displays them in an easy to read format
VS IP Monitor,"Carry out network monitoring tasks for checking the connectivity of TCP/IP hosts and play sound notifications, read aloud text, and run a certain program in case of errors or other events"
Switch Miner,Analyze CISCO switches and discover devices that are connected to all of their ports by turning to this comprehensive application
10-Strike Bandwidth Monitor,"Non-obtrusive application that enables you to monitor your computer's bandwidth, view graphical representations of the network traffic and generate statistics"
ChrisPC DNS Switch Pro,Switch between multiple DNS servers and add your own ones without having to go through complicated procedures with the help of this efficient app
ChrisPC DNS Switch,"Quickly change the DNS of your network adapters manually, or by choosing from a list of presets, with this handy piece of software"
Network Monitor,"Monitor download speed, upload speed and latency with this simple, resizable widget that can be displayed on top of all other windows"
Nectus Network Discovery,"Manage the modern infrastructure of the network more efficiently by keeping track of all sites, IP addresses and devices connected with this utility"
Nectus Netflow Traffic Generator,"Create simulation for the network traffic using NetFlow packets for protocol versions 5,6, 7, 8 and 9 using this straightforward tool"
Plugged,"Wifi manager that auto-switches to connections with better signal, runs speed tests, shows potential connectivity issues and the number of devices connected to your network"
MonPing,Monitor up to five hosts or IP addresses by sending ping commands to each simultaneously thanks to this simple Windows application
WFilter,"This reliable and very easy to use application allows you to monitor, filter and block Internet activities of your network effortlessly"
SysExpertez,"Specialized software solution that enables you to manage hardware and software assets, domains, users and operations in a Windows network"
Ping Monster,Test the response time of numerous remote hosts at regular intervals via their dedicated Internet Control Message Protocol with this tool
CommView,"Captures network packets, allowing you to browse the connection history, run whois on different hosts, and analyze the transferred data"
